Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,ridge_residual,enet_residual,MoYr Sold,is Pool,Lot Ratio,Bsmt GLQ,is Fireplace,Sum Bath,Garage Ratio,is Shed,is PUD,Cond Feeder,Cond Artery,Cond Pos,Cond RR,Porch SF,is Remodeled,Last Remodel
2905,RM,78.0,7020,1,None,0,Lvl,AllPub,Inside,0,Mitchel,Duplex,SFoyer,7,5,1997,Gable,BrkFace,200.0,3,4,4,1288.0,3,1,4,1368,0,0,1368,2,2,TA,8,Typ,0,NA,Attchd,Fin,4.0,784.0,TA,TA,Y,0,0,11,2006,215000,48136.883128832735,-50562.78951767116,2006.9166666666667,0,1.1538461538461537,1,0,4.0,196.0,0,0,0,0,0,0,48,0,9
921,RL,69.05520046484602,7500,1,None,1,Bnk,AllPub,Inside,0,Crawfor,1Fam,2Story,6,7,1942,Gable,None,0.0,2,3,1,771.0,1,1,4,753,741,0,1494,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,1.0,213.0,TA,TA,P,0,0,11,2009,177500,18056.431669061072,-17915.250551989768,2009.9166666666667,0,2.3089553053707177,0,1,1.0,213.0,0,0,0,0,0,0,224,1,59
1780,RL,76.0,10612,1,None,0,Lvl,AllPub,Inside,0,Somerst,1Fam,1Story,8,5,2006,Gable,BrkFace,248.0,2,4,2,1524.0,3,1,4,1534,0,0,1534,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,0,0,1,2007,215000,18824.77376208862,-20558.902443131723,2007.0833333333333,0,1.8372576177285318,1,1,2.0,242.0,0,0,0,0,0,0,214,0,1
746,RM,51.0,6120,1,None,0,Lvl,AllPub,Inside,0,BrkSide,1Fam,1.5Fin,5,6,1938,Gable,None,0.0,2,3,1,952.0,2,1,3,994,588,0,1582,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,250.0,Fa,TA,Y,0,0,2,2009,150000,10964.679039823151,-8391.53297200601,2009.1666666666667,0,2.3529411764705883,0,1,2.0,250.0,0,0,0,0,0,0,373,1,59
254,RL,90.0,12376,1,None,0,Lvl,AllPub,Corner,0,SawyerW,1Fam,2Story,7,5,1990,Hip,None,0.0,2,4,2,1673.0,3,1,4,1699,1523,0,3222,5,1,Gd,11,Typ,2,TA,Attchd,Unf,3.0,594.0,TA,TA,Y,0,0,5,2010,320000,2831.378813783056,-4289.9663372210925,2010.4166666666667,0,1.5279012345679013,1,1,4.0,198.0,0,0,0,0,0,0,367,0,20
606,RL,100.0,10004,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,6,6,1964,Gable,BrkFace,180.0,2,3,1,1516.0,2,1,4,1516,0,0,1516,3,1,TA,6,Typ,0,NA,Attchd,RFn,2.0,472.0,TA,TA,Y,0,0,2,2009,167000,15572.42952875243,-16971.812950707914,2009.1666666666667,0,1.0004,0,0,1.5,236.0,0,0,0,0,0,0,152,0,45
2703,RL,55.0,8250,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,5,7,1935,Gable,None,0.0,2,0,0,0.0,2,0,4,1032,0,0,1032,2,1,TA,6,Typ,1,TA,Detchd,Unf,1.0,260.0,TA,TA,Y,0,0,6,2006,125000,,,2006.5,0,2.727272727272727,0,1,1.0,260.0,0,0,0,0,0,0,121,1,56
1306,RM,103.0,12205,1,None,0,Lvl,AllPub,Inside,0,OldTown,1Fam,1Story,3,1,1949,Gable,None,0.0,2,2,1,448.0,3,1,4,1588,0,0,1588,5,1,TA,6,Maj,0,NA,NA,NA,0.0,0.0,NA,NA,N,3,0,12,2008,65000,2744.0166235184297,-8564.2967628857,2009.0,0,1.1504383070977473,0,0,2.0,270.5851660643607,0,0,0,0,0,0,0,1,16
2102,RL,103.0,11175,1,None,1,Lvl,AllPub,Corner,0,CollgCr,1Fam,1Story,7,5,2007,Gable,None,0.0,2,4,3,1316.0,4,1,4,1316,0,0,1316,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,0,0,10,2007,200141,,,2007.8333333333333,0,1.0533509284569704,0,1,2.0,220.0,0,0,0,0,0,0,20,0,0
1784,RL,85.0,9965,1,None,0,Lvl,AllPub,FR2,0,Somerst,1Fam,1Story,7,5,2007,Gable,None,0.0,2,4,1,1528.0,4,1,4,1528,0,0,1528,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2.0,480.0,TA,TA,Y,0,0,9,2007,235876,-13725.213935614824,14007.674679702815,2007.75,0,1.3792387543252596,0,1,4.0,240.0,0,0,1,0,0,0,228,0,0
941,RM,50.0,8660,1,None,0,Bnk,AllPub,Inside,0,IDOTRR,1Fam,2Story,5,6,1900,Gambrel,None,0.0,2,3,1,760.0,4,0,4,928,928,312,2168,5,1,Gd,11,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,12,2009,123000,1911.2578492039463,-3077.972389440518,2010.0,0,3.464,0,0,2.0,288.0,0,0,0,0,0,0,705,1,16
2699,RL,82.0,12375,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,1.5Fin,5,5,1951,Gable,Stone,41.0,1,3,1,806.0,2,1,4,1081,341,0,1422,3,1,TA,7,Typ,1,TA,Detchd,Unf,1.0,288.0,TA,TA,Y,2,0,6,2006,137500,,,2006.5,0,1.8404223676383105,0,1,2.0,288.0,0,0,1,0,0,0,0,0,55
2127,RL,60.0,8070,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,4,5,1994,Gable,None,0.0,2,4,1,990.0,4,1,4,990,0,0,990,3,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,8,2007,123600,-7977.447994617047,11030.476136545069,2007.6666666666667,0,2.2416666666666667,1,0,2.0,270.5851660643607,0,0,0,0,0,0,0,1,12
2607,RL,84.0,8658,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,6,5,1965,Gable,BrkFace,101.0,2,3,1,1088.0,4,1,4,1324,0,0,1324,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,2,0,12,2006,160000,-5173.314194129023,6055.309550829406,2007.0,0,1.2270408163265305,0,1,2.0,220.0,0,0,0,0,0,0,138,0,41
1754,RL,69.05520046484602,8063,1,None,0,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,6,5,2000,Gable,None,0.0,2,4,1,924.0,4,1,4,948,742,0,1690,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,463.0,TA,TA,Y,0,0,11,2007,181000,,,2007.9166666666667,0,2.3089553053707177,0,1,2.5,231.5,0,0,0,0,0,0,148,0,7
1367,RM,49.0,8235,1,None,1,HLS,AllPub,Inside,0,OldTown,1Fam,1Story,5,7,1955,Gable,None,0.0,3,3,1,825.0,2,1,4,825,0,0,825,2,1,TA,4,Typ,0,NA,Detchd,RFn,2.0,720.0,TA,TA,Y,3,0,6,2008,125000,-8405.878406972974,11195.726511286048,2008.5,0,3.4298209079550186,0,0,2.0,360.0,0,0,1,0,0,1,190,1,13
580,RL,78.0,11700,1,None,0,Lvl,AllPub,Inside,0,NWAmes,1Fam,2Story,6,6,1968,Gable,None,0.0,2,3,1,727.0,4,1,4,829,727,0,1556,4,1,TA,8,Typ,0,NA,Attchd,Unf,2.0,441.0,TA,TA,Y,0,0,5,2009,154000,,,2009.4166666666667,0,1.9230769230769231,0,0,1.5,220.5,0,0,0,0,0,1,0,0,41
341,RL,74.0,12961,1,None,0,Lvl,AllPub,Inside,0,Mitchel,1Fam,2Story,6,5,1993,Gable,None,0.0,3,4,2,1152.0,4,1,4,1152,645,0,1797,3,1,Gd,7,Typ,1,Fa,Attchd,Fin,2.0,616.0,TA,TA,Y,0,0,3,2010,231000,-32943.9173566894,27125.118137491925,2010.25,0,2.366873630387144,1,1,3.5,308.0,0,0,0,0,0,0,474,1,16
26,RL,65.0,8450,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,6,1968,Gable,None,0.0,2,3,1,1056.0,4,1,4,1056,0,0,1056,3,1,TA,6,Typ,1,Fa,Attchd,Unf,1.0,304.0,TA,TA,Y,0,0,7,2010,142000,8431.542902269808,-10039.533653701425,2010.5833333333333,0,2.0,0,1,2.0,304.0,0,0,0,0,0,0,269,0,42
2667,RM,90.0,22950,1,None,2,Lvl,AllPub,Inside,0,OldTown,1Fam,2.5Fin,10,9,1892,Gable,None,0.0,3,3,2,1107.0,4,1,4,1518,1518,572,3608,4,1,Ex,12,Typ,2,TA,Detchd,Unf,3.0,840.0,Ex,TA,Y,4,0,6,2006,475000,,,2006.5,0,2.8333333333333335,0,1,2.5,280.0,0,0,0,1,0,0,670,1,13
2884,RM,41.0,5748,1,None,1,HLS,AllPub,Inside,1,Crawfor,TwnhsE,1Story,8,5,2005,Hip,Stone,473.0,2,5,4,1573.0,4,1,4,1778,0,0,1778,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,495.0,TA,TA,Y,0,0,2,2006,375000,1658.3853083778083,-1429.9294100858388,2006.1666666666667,0,3.419393218322427,1,1,4.0,247.5,0,1,0,0,0,0,329,1,0
28,RL,70.0,10500,1,None,0,Lvl,AllPub,FR2,0,NAmes,1Fam,1Story,4,5,1971,Gable,None,0.0,2,3,1,864.0,2,1,4,864,0,0,864,3,1,TA,5,Typ,1,Po,NA,NA,0.0,0.0,NA,NA,Y,0,0,4,2010,115000,-3583.8140772247425,3931.104282654109,2010.3333333333333,0,2.142857142857143,0,1,1.0,270.5851660643607,0,0,0,0,0,0,0,0,39
531,FV,62.0,7500,1,Pave,0,Lvl,AllPub,Inside,0,Somerst,1Fam,1Story,7,5,2004,Gable,None,0.0,2,4,1,1221.0,4,1,4,1221,0,0,1221,2,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,400.0,TA,TA,Y,0,0,10,2009,185000,171.61561843038362,-612.7045481849636,2009.8333333333333,0,1.951092611862643,1,0,3.0,200.0,0,0,0,0,0,0,113,1,4
2189,RL,62.0,10042,1,None,0,Bnk,AllPub,Corner,0,Edwards,1Fam,1.5Fin,6,8,1920,Gable,None,0.0,2,3,1,660.0,2,1,4,740,125,0,865,2,1,TA,4,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,8,2007,108500,-21511.017921839117,21595.232669818277,2007.6666666666667,0,2.6123829344432883,0,1,2.0,216.0,0,0,0,0,0,0,84,1,12
2508,FV,24.0,2544,1,Pave,0,Lvl,AllPub,Inside,0,Somerst,Twnhs,2Story,7,5,2005,Gable,None,0.0,2,4,1,600.0,4,1,4,520,623,80,1223,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2.0,480.0,TA,TA,Y,0,0,7,2006,147400,-6447.722467358675,6423.194757871795,2006.5833333333333,0,4.416666666666667,0,0,2.5,240.0,0,1,0,0,0,0,166,0,1
573,FV,35.0,3768,1,None,0,Lvl,AllPub,FR2,0,Somerst,TwnhsE,2Story,7,5,1999,Hip,BrkFace,218.0,2,4,1,691.0,4,1,4,713,739,0,1452,3,1,Gd,6,Typ,0,NA,Detchd,Unf,2.0,506.0,TA,TA,Y,0,0,9,2009,156000,-1364.5550526910663,1258.0703599908738,2009.75,0,3.075918367346939,1,0,3.5,253.0,0,1,0,0,0,0,34,0,10
1363,RM,69.05520046484602,10320,1,Grvl,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1.5Fin,5,6,1915,Gable,None,0.0,1,3,1,880.0,3,1,4,880,428,0,1308,2,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,400.0,Fa,Fa,Y,0,0,4,2008,120000,,,2008.3333333333333,0,2.3089553053707177,0,0,2.0,200.0,0,0,0,0,0,0,117,1,30
487,RL,61.0,9734,1,None,1,Lvl,AllPub,Inside,0,Gilbert,1Fam,SLvl,7,5,2004,Gable,None,0.0,2,4,2,384.0,4,1,4,744,630,0,1374,3,1,Gd,7,Typ,0,NA,BuiltIn,Fin,2.0,400.0,TA,TA,Y,0,0,5,2009,167000,-5185.727436934758,6654.084990970368,2009.4166666666667,0,2.6159634506852996,1,0,2.5,200.0,0,0,0,0,0,1,0,0,5
1083,RL,43.0,3182,1,None,0,Lvl,AllPub,Inside,0,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,BrkFace,14.0,2,4,1,1346.0,4,1,4,1504,0,0,1504,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,437.0,TA,TA,Y,0,0,5,2008,191000,6822.511964762845,-8043.622822354053,2008.4166666666667,0,1.7209302325581395,1,1,2.0,218.5,0,1,0,0,0,0,176,1,2
1620,RL,56.0,8872,1,None,1,HLS,AllPub,Inside,0,Gilbert,1Fam,SLvl,6,5,1997,Gable,None,0.0,2,4,1,384.0,3,1,4,754,630,0,1384,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,390.0,TA,TA,Y,0,0,3,2007,161500,-420.2108101501799,1145.844696102169,2007.25,0,2.829081632653061,0,1,2.5,195.0,0,0,0,0,0,0,0,0,10
1929,RL,70.0,12198,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,6,1955,Gable,None,0.0,2,3,3,1204.0,2,1,4,1411,0,0,1411,3,1,TA,7,Typ,1,TA,Attchd,RFn,1.0,310.0,TA,TA,Y,0,0,6,2007,130000,-6463.182165699283,5058.495563658813,2007.5,0,2.4893877551020407,0,1,1.0,310.0,0,0,0,0,0,0,360,1,32
1820,RL,80.0,8480,1,None,0,Lvl,AllPub,Corner,0,Sawyer,1Fam,1Story,5,6,1963,Hip,None,0.0,2,3,1,970.0,2,1,4,970,0,0,970,2,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,624.0,TA,TA,Y,0,0,7,2007,132500,,,2007.5833333333333,0,1.325,1,0,2.0,312.0,0,0,0,0,0,0,216,0,44
1398,RL,69.05520046484602,10200,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,SLvl,5,8,1970,Hip,None,0.0,3,4,3,864.0,4,1,4,904,0,0,904,3,1,Gd,5,Typ,0,NA,2Types,Unf,3.0,912.0,TA,TA,Y,3,0,6,2008,144000,3974.350486855634,-170.95616997595062,2008.5,0,2.3089553053707177,0,0,1.0,304.0,0,0,0,0,0,0,143,0,38
2177,RL,69.05520046484602,9555,1,None,1,Lvl,AllPub,CulDSac,0,Edwards,Duplex,2Story,5,6,1979,Gable,None,0.0,2,0,0,0.0,2,1,4,1100,1133,0,2233,5,2,TA,11,Typ,0,NA,Attchd,Fin,2.0,579.0,TA,Gd,Y,0,0,2,2007,141000,-14664.672174451116,16887.872919272748,2007.1666666666667,0,2.3089553053707177,0,0,2.5,289.5,0,0,0,0,0,0,0,0,28
2144,RL,60.0,7200,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,4,8,1972,Gable,None,0.0,3,3,1,385.0,3,1,4,875,0,0,875,3,1,Gd,5,Typ,0,NA,Detchd,Unf,2.0,728.0,TA,TA,Y,0,0,10,2007,117000,,,2007.8333333333333,0,2.0,0,0,1.0,364.0,0,0,0,0,0,0,352,1,1
2697,RM,60.0,6780,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,2fmCon,1.5Fin,6,8,1935,Gable,None,0.0,1,3,3,520.0,3,0,4,520,0,234,754,2,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,6,2006,84500,-38996.48681343155,38538.97061706084,2006.5,0,1.8833333333333333,1,0,2.0,270.5851660643607,0,0,0,0,0,0,53,1,24
1403,RL,69.05520046484602,53227,1,None,1,Low,AllPub,CulDSac,1,ClearCr,1Fam,1Story,4,6,1954,Flat,None,0.0,2,4,4,1364.0,4,1,4,1663,0,0,1663,2,1,Gd,6,Min,2,Gd,Attchd,Fin,2.0,529.0,TA,TA,Y,0,0,3,2008,256000,-17025.864115187665,12781.245320371178,2008.25,0,2.3089553053707177,0,1,2.0,264.5,0,0,0,0,0,0,361,1,14
596,RL,70.0,9100,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,6,1965,Gable,None,0.0,2,3,1,925.0,4,1,4,925,0,0,925,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,429.0,TA,TA,Y,2,0,7,2009,117500,76621.0613721651,-72629.26175764448,2009.5833333333333,0,1.8571428571428572,0,0,1.5,429.0,0,0,0,0,0,0,0,0,44
922,RL,130.0,9600,1,None,1,HLS,AllPub,Inside,0,Crawfor,1Fam,1.5Fin,5,7,1940,Gable,None,0.0,3,3,1,728.0,4,1,4,976,332,0,1308,2,1,TA,7,Min,2,TA,Detchd,Unf,1.0,256.0,TA,TA,Y,0,0,6,2009,160000,-18478.189711155603,14031.673455949463,2009.5,0,0.5680473372781065,0,1,2.5,256.0,0,0,0,0,0,0,70,1,59
2065,RL,81.0,14175,1,None,0,Bnk,AllPub,Inside,1,Sawyer,1Fam,1Story,5,5,1956,Hip,None,0.0,2,3,1,1240.0,3,1,4,1375,0,0,1375,3,1,TA,6,Typ,1,Gd,Attchd,Unf,1.0,323.0,TA,TA,Y,0,0,12,2007,187000,,,2008.0,0,2.1604938271604937,0,1,2.0,323.0,0,0,0,0,1,0,0,1,9
1710,RL,110.0,14277,1,None,0,Lvl,AllPub,Inside,0,NridgHt,1Fam,2Story,8,5,2003,Gable,BrkFace,280.0,2,5,2,1317.0,4,1,4,1217,1168,0,2385,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,818.0,TA,TA,Y,0,0,1,2007,350000,-48058.37585327216,53655.01619114052,2007.0833333333333,0,1.179917355371901,1,1,3.5,272.6666666666667,0,0,0,0,0,0,420,0,4
1034,RL,60.0,9000,1,None,0,Lvl,AllPub,FR2,0,NAmes,Duplex,2Story,5,5,1974,Gable,None,0.0,2,4,2,896.0,2,1,4,896,896,0,1792,4,2,TA,8,Typ,0,NA,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,6,2008,133000,-1946.0023595129023,2892.724976502068,2008.5,0,2.5,0,0,3.0,240.0,0,0,0,0,0,0,45,0,34
1057,RL,105.0,13693,1,None,0,Lvl,AllPub,Inside,0,NridgHt,1Fam,1Story,8,5,2007,Hip,Stone,554.0,2,5,4,2418.0,4,1,4,2464,0,0,2464,4,1,Ex,9,Typ,1,Ex,Attchd,Fin,3.0,650.0,TA,TA,Y,0,0,8,2008,417500,19601.55753620027,-14858.010960466228,2008.6666666666667,0,1.2419954648526077,1,1,3.5,216.66666666666666,0,0,0,0,0,0,436,0,1
470,RL,51.0,3635,1,None,0,Lvl,AllPub,Inside,0,Blmngtn,TwnhsE,1Story,7,5,2007,Hip,BrkFace,130.0,2,4,1,1386.0,4,1,4,1569,0,0,1569,1,1,Gd,7,Typ,1,TA,Attchd,RFn,3.0,660.0,TA,TA,Y,0,0,5,2009,175900,,,2009.4166666666667,0,1.3975394079200307,0,1,2.5,220.0,0,1,0,0,0,0,163,0,2
819,RL,84.0,10933,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,9,5,2009,Hip,Stone,242.0,2,5,4,1555.0,4,1,4,1680,0,0,1680,1,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,1138.0,TA,TA,Y,0,0,7,2009,323262,62817.66946548701,-56499.38497338025,2009.5833333333333,0,1.5494614512471656,1,1,2.5,379.3333333333333,0,0,0,0,0,0,209,0,0
2160,RL,65.0,8450,1,None,0,Lvl,AllPub,Inside,0,CollgCr,1Fam,1Story,7,5,2003,Gable,None,0.0,2,4,2,1337.0,4,1,4,1337,0,0,1337,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,531.0,TA,TA,Y,0,0,10,2007,185000,,,2007.8333333333333,0,2.0,1,0,3.0,265.5,0,0,0,0,0,0,39,0,4
2552,RL,60.0,8550,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,6,8,1934,Gable,None,0.0,2,3,1,816.0,4,1,4,816,0,0,816,2,1,TA,4,Typ,1,Fa,Attchd,Unf,1.0,240.0,TA,TA,Y,3,0,7,2006,129800,25584.84309446899,-23442.974485282142,2006.5833333333333,0,2.375,0,1,2.0,240.0,0,0,0,0,0,0,268,1,56
41,RL,95.0,12182,1,None,0,Lvl,AllPub,Corner,0,NridgHt,1Fam,1Story,7,5,2005,Gable,BrkFace,226.0,2,4,2,1541.0,4,1,4,1541,0,0,1541,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,532.0,TA,TA,Y,0,0,5,2010,220000,19670.340003778638,-18413.58408403385,2010.4166666666667,0,1.3498060941828254,0,1,2.0,266.0,0,0,0,0,0,0,70,0,5
742,RM,51.0,6120,1,None,0,Lvl,AllPub,Inside,0,BrkSide,1Fam,1.5Fin,4,7,1935,Gable,None,0.0,2,3,1,884.0,4,1,4,989,584,0,1573,3,1,Gd,6,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,7,2009,133000,,,2009.5833333333333,0,2.3529411764705883,0,0,1.0,240.0,0,0,0,0,0,0,174,1,14
686,RL,60.0,10800,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1.5Fin,4,7,1949,Gable,None,0.0,2,3,1,832.0,2,1,2,832,629,0,1461,4,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,384.0,TA,TA,Y,0,0,8,2009,133500,23284.13540750713,-23945.44746137893,2009.6666666666667,0,3.0,0,0,2.0,384.0,0,0,0,1,0,0,204,1,13
314,RL,69.05520046484602,12760,1,None,1,Lvl,AllPub,Inside,0,Mitchel,Duplex,1Story,6,5,1976,Gable,None,0.0,2,3,1,1958.0,2,1,4,2048,0,0,2048,5,2,TA,9,Typ,0,NA,2Types,Unf,2.0,776.0,TA,TA,Y,0,0,3,2010,170000,-18473.46944950876,18654.80874836352,2010.25,0,2.3089553053707177,0,0,3.0,388.0,0,0,0,0,0,0,0,0,34
1630,RL,69.05520046484602,7655,1,None,1,Lvl,AllPub,CulDSac,0,Gilbert,1Fam,2Story,6,5,1993,Gable,None,0.0,2,4,1,903.0,3,1,4,910,732,0,1642,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,392.0,TA,TA,Y,0,0,7,2007,168000,-10630.791560296202,13814.176285999243,2007.5833333333333,0,2.3089553053707177,0,1,2.5,196.0,0,0,0,0,0,0,374,1,13
191,RM,60.0,10560,1,None,0,Lvl,AllPub,Inside,0,OldTown,1Fam,2Story,6,7,1922,Gable,None,0.0,2,2,1,738.0,4,1,4,868,602,0,1470,2,1,TA,6,Min,0,NA,Detchd,Unf,2.0,624.0,TA,TA,Y,0,0,6,2010,140750,-63003.18388992455,64881.70293833042,2010.5,0,2.933333333333333,0,0,1.5,312.0,0,0,0,0,0,0,0,1,16
1626,RL,60.0,7500,1,None,0,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,6,5,1999,Gable,None,0.0,2,4,1,938.0,4,1,4,957,1342,0,2299,5,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,482.0,TA,TA,Y,0,0,8,2007,204000,-14671.956865007582,17643.571634008607,2007.6666666666667,0,2.0833333333333335,0,1,3.5,241.0,0,0,0,0,0,0,218,1,4
59,RL,69.05520046484602,9505,1,None,1,Lvl,AllPub,CulDSac,0,Gilbert,1Fam,2Story,7,5,2001,Gable,BrkFace,180.0,2,4,1,884.0,4,1,4,884,1151,0,2035,3,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,434.0,TA,TA,Y,0,0,5,2010,222500,-8297.224851040111,9453.957048324692,2010.4166666666667,0,2.3089553053707177,0,1,2.5,217.0,0,0,0,0,0,0,192,0,9
2632,RL,69.0,10205,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,SFoyer,5,5,1962,Gable,None,0.0,2,3,3,925.0,2,1,4,999,0,0,999,3,1,TA,6,Typ,0,NA,Attchd,Unf,1.0,300.0,TA,TA,Y,0,0,5,2006,134500,-38389.23456627887,38542.80515127356,2006.4166666666667,0,2.143457256878807,0,0,2.0,300.0,0,0,0,0,0,0,222,0,44
1835,FV,45.0,4379,1,None,1,Lvl,AllPub,FR2,0,Somerst,TwnhsE,1Story,8,5,2004,Gable,None,0.0,2,4,3,1378.0,4,1,4,1378,0,0,1378,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,540.0,TA,TA,Y,0,0,7,2007,214000,24029.54555590477,-24109.04730354296,2007.5833333333333,0,2.162469135802469,1,1,3.0,270.0,0,1,0,0,0,0,216,0,3
2675,RM,65.0,7800,1,None,0,Lvl,AllPub,Inside,0,OldTown,2fmCon,1.5Fin,5,7,1939,Gable,None,0.0,2,4,2,793.0,2,1,4,793,325,0,1118,3,1,TA,5,Typ,1,Gd,Detchd,Unf,2.0,410.0,TA,TA,Y,3,0,5,2006,119900,13962.07159899053,-9275.02662232687,2006.4166666666667,0,1.8461538461538463,0,1,2.0,205.0,0,0,0,1,0,0,271,1,56
1503,RL,92.0,12108,1,None,0,Lvl,AllPub,Inside,0,Edwards,Duplex,1Story,4,4,1955,Gable,BrkFace,270.0,2,3,1,1440.0,2,0,2,1440,0,0,1440,4,2,Fa,8,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,9,2008,118000,23664.926100284792,-26931.254922742315,2008.75,0,1.4305293005671078,0,0,2.0,270.5851660643607,0,0,0,0,0,0,0,0,53
1963,RL,70.0,7000,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,7,1960,Gable,BrkFace,45.0,2,3,1,1010.0,4,1,4,1134,0,0,1134,2,1,TA,6,Typ,0,NA,Attchd,RFn,1.0,254.0,TA,TA,Y,1,0,4,2007,135000,-33221.4263324588,34901.18502527103,2007.3333333333333,0,1.4285714285714286,0,0,1.0,254.0,0,0,0,0,0,0,16,1,5
1352,RL,64.0,13053,1,Pave,0,Bnk,AllPub,Inside,0,BrkSide,1Fam,1.5Fin,6,7,1923,Gambrel,None,0.0,2,3,1,833.0,3,1,4,1053,795,0,1848,4,1,Gd,8,Typ,1,Gd,Detchd,Unf,2.0,370.0,TA,TA,N,0,0,6,2008,207000,-13596.999493099342,15099.344767732226,2008.5,0,3.186767578125,0,1,1.5,185.0,0,0,0,0,0,0,220,1,8
1519,RL,60.0,8400,1,None,0,Bnk,AllPub,Inside,0,SWISU,1Fam,1.5Fin,6,5,1925,Gable,None,0.0,2,3,1,1181.0,1,1,4,1390,304,0,1694,4,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,6,2008,136500,,,2008.5,0,2.3333333333333335,0,1,2.0,288.0,0,0,0,0,0,0,470,1,58
1305,RM,50.0,6000,1,None,0,Lvl,AllPub,Corner,0,OldTown,1Fam,1Story,4,7,1954,Gable,None,0.0,2,3,1,901.0,4,1,4,901,0,0,901,2,1,TA,4,Typ,0,NA,Detchd,Unf,1.0,281.0,Fa,TA,Y,0,0,8,2008,107900,7150.685466031195,-10946.275636788603,2008.6666666666667,0,2.4,0,0,1.0,281.0,0,0,0,0,0,0,0,1,8
